wallet_address,account_creation_timestamp,wallet_age_days,total_transactions,total_incoming_transactions,total_outgoing_transactions,unique_counterparties,is_contract_creator,average_transaction_value,max_transaction_value,min_transaction_value,median_transaction_value,std_transaction_value,average_time_between_transactions,tx_frequency_per_day,peak_tx_in_24h,contract_interaction_count,first_contract_interaction_timestamp,erc20_token_count,nft_count,token_airdrops_received,tx_burstiness,recurrent_tx_to_same_address,received_from_new_accounts,suspicious_contract_interactions,dust_transactions_count,failed_transaction_count,average_gas_fee_paid,is_burn_address_interactor,is_fake_account
0xe6d6412243a486032171e59a5254795dd85ac34c,2022-06-25 13:40:31.973688,1121,46,42,4,11,0,872.93,10314.330230639454,839.4091833115648,860.7,530.9891175047766,24.37,0.04,7,17,2024-11-22 13:40:31.973688,5,10,6,0.21,0,0.01,1,8,2,0.00557,0,0
0xc8220560570954735a118bceb0780a987230cf88,2021-07-25 12:29:31.973688,1456,56,30,26,42,0,69.2,2623.1539939855306,22.647735063349792,57.35,39.88396064623012,26.0,0.04,23,41,2023-04-23 12:29:31.973688,12,11,3,0.31,19,0.18,2,1,2,0.00667,0,0
0xc10d5ae0da0f352db03122b38085caaca8b9c5bb,2024-10-29 14:40:42.973688,264,46,43,3,24,1,410.71,9749.075491291163,326.8472999944091,682.48,256.09772023519093,5.74,0.17,9,42,2024-11-26 14:40:42.973688,2,16,1,0.1,8,0.09,0,7,1,0.00478,0,0
0xc0cfc5c54d78a136b607495a9963c1edd71f01a0,2020-12-13 03:01:36.973688,1680,51,41,10,51,0,508.46,6818.462222011591,501.31920516410605,480.27,93.3268514476503,32.94,0.03,10,21,2021-08-27 03:01:36.973688,20,10,5,0.44,8,0.24,2,6,4,0.00569,0,1
0x7f8e8f54353e9b5f83edeabc4d73139b4d90eaed,2021-11-26 05:19:12.973688,1332,49,36,13,44,0,85.1,8476.838154708454,26.408811966294465,88.56,20.688405822977145,27.18,0.04,4,43,2023-02-16 05:19:12.973688,18,0,2,0.19,4,0.08,3,5,0,0.00289,0,0
0xac7a76f0e189dc60fd5e0893d7fd5213a2f96373,2025-04-29 18:43:10.973688,81,43,5,38,14,0,698.8,6480.207189086333,642.6301455691678,601.38,522.8493929862966,1.88,0.53,8,34,2025-05-15 18:43:10.973688,20,1,3,0.15,21,0.01,2,0,2,0.00338,0,0
0x83bdd58f361565f8f15873f25f523949382d3cba,2024-03-06 22:55:30.973688,500,41,29,12,9,0,92.97,5507.762930547882,33.577326300325254,129.77,80.88576151236225,12.2,0.08,14,2,2025-03-28 22:55:30.973688,5,11,0,0.74,5,0.11,4,0,4,0.00507,0,0
0x4dc8d6f8a591c217a3167c023f01f1b3271d0ce3,2024-05-23 20:02:10.973688,422,43,5,38,38,0,401.93,3090.9786159036257,392.2899835672648,356.51,72.13967597624239,9.81,0.1,13,32,2025-01-17 20:02:10.973688,12,0,6,0.23,5,0.1,2,5,2,0.00304,1,0
0xde001206e137f24d0e694f7e06631eff1d871a9d,2022-06-25 08:35:45.973688,1121,53,15,38,25,0,584.24,8669.450369965418,548.9444445667623,653.23,110.67533789933113,21.15,0.05,41,17,2022-08-12 08:35:45.973688,3,11,3,0.22,10,0.04,0,1,4,0.00694,0,0
0xbe86d4fd9a8ca4f5e4146152e84c79d147b730c8,2021-08-08 09:50:01.973688,1442,49,13,36,43,0,34.63,6814.735879271317,0.01,35.98,9.358729471516062,29.43,0.03,29,14,2022-09-13 09:50:01.973688,22,13,3,0.05,12,0.23,0,1,3,0.00815,0,0
0xf045c3d64d4862aeaf8e479a58690f6b1c8ba5f1,2025-02-14 09:27:23.973688,156,60,32,28,15,0,431.14,9376.922174467816,371.1991719431208,529.24,201.62606969063924,2.6,0.38,26,2,2025-03-24 09:27:23.973688,17,3,1,0.03,6,0.3,0,9,2,0.00871,0,0
0x1e364bbaa48fd3abe9026024fc5095f64bd9ee39,2022-04-04 01:27:51.973688,1203,53,19,34,23,0,1474.37,3967.849857857248,1452.6600571102406,1462.4,1318.9929378879904,22.7,0.04,32,46,2024-04-12 01:27:51.973688,15,3,6,0.21,5,0.03,1,7,4,0.00301,0,0
0x44c6c0ecda6eb18ef613f16fa1a731ae4d543727,2020-09-05 05:03:55.973688,1779,39,15,24,6,0,65.91,3977.4161515194387,41.647463324192096,101.25,57.26370587527945,45.62,0.02,6,6,2021-03-11 05:03:55.973688,23,2,2,0.05,9,0.06,4,2,3,0.00566,0,0
0xe85a79b287eb46ab87f830d2baf65fd6ff14bb77,2024-07-12 23:56:23.973688,372,52,2,50,43,0,99.89,9533.636816769904,74.54403032199532,91.65,18.906613058099886,7.15,0.14,40,33,2024-08-09 23:56:23.973688,3,4,1,0.4,20,0.08,3,8,4,0.0026,0,1
0xac77ebb774c598e5a03c8fb11e8dab74f65f7ba5,2025-05-18 01:47:54.973688,63,54,22,32,48,0,370.54,9773.577937834787,316.0140393970975,597.19,212.62587937913514,1.17,0.86,29,38,2025-07-04 01:47:54.973688,27,17,9,0.48,6,0.0,4,2,0,0.00104,0,0
0x3b9ef9df4ae35c9e22b6c20785dee54e12f771f7,2021-05-23 18:51:30.973688,1518,62,4,58,39,0,843.68,6804.2520711654915,751.989766825773,1203.55,710.2693590238811,24.48,0.04,28,48,2021-12-13 18:51:30.973688,2,10,6,0.46,17,0.01,4,4,2,0.00285,0,0
0xb76ed77e64460245add4612dc98042533da37543,2021-06-09 03:48:19.973688,1502,52,5,47,22,0,68.55,7622.17411764997,0.01,49.07,46.843045433120004,28.88,0.03,12,19,2024-07-12 03:48:19.973688,13,7,5,0.06,8,0.06,3,5,4,0.00193,0,0
0xbe08f77eed7660a07659b9706374eea8eec1bdd6,2024-09-30 23:43:42.973688,292,57,16,41,1,0,1470.04,9707.706508051033,1385.0762458276408,1962.31,642.0254806194749,5.12,0.2,43,47,2025-02-15 23:43:42.973688,8,7,7,0.48,27,0.05,1,5,1,0.00508,0,0
0x8930ce4a9507c2ecdf6a6fc4e18ad940af149c38,2021-12-18 04:31:29.973688,1310,40,39,1,22,0,54.68,7717.777584318081,4.608874422746638,55.4,22.13462710513396,32.75,0.03,2,28,2024-07-20 04:31:29.973688,11,13,2,0.25,6,0.12,3,0,1,0.00236,0,0
0xf4cfe7f09defae294bffb8943a8151f3c5703fdb,2024-06-03 09:58:25.973688,412,55,28,27,20,0,2131.71,4563.219540675018,2125.0632950963545,1721.11,1456.9108518015878,7.49,0.13,40,16,2024-08-23 09:58:25.973688,12,7,1,0.43,16,0.08,1,7,4,0.00435,0,0
0x1165ffba358266de37b111e3fb2eb14a3283404b,2024-01-27 04:16:56.973688,540,59,23,36,27,0,108.68,9865.55258512953,31.179512941064004,110.23,52.65170390705019,9.15,0.11,33,7,2025-03-12 04:16:56.973688,22,11,8,0.36,18,0.07,1,7,3,0.0016,0,0
0xdb3d44bc7939b2bd8d6b7d397ce68da76fb21ceb,2022-06-25 23:17:24.973688,1120,55,14,41,50,0,918.74,4824.192617013008,844.0640691987485,434.29,762.8621004016145,20.36,0.05,8,18,2024-08-10 23:17:24.973688,0,18,2,0.18,21,0.05,1,0,1,0.00967,0,0
0x77d09cbdda812e3a4d0c9f69314fead7cf696db8,2024-06-25 09:13:43.973688,390,50,45,5,42,0,347.01,8024.5373683751295,311.1974675099726,277.14,280.1114426507622,7.8,0.13,49,13,2024-09-24 09:13:43.973688,26,4,9,0.2,11,0.17,4,2,4,0.00429,0,0
0x0237d389cca671c0fb28265166c1cbaa47892c6f,2023-11-26 07:39:22.973688,602,54,17,37,3,0,198.38,4939.260872077459,103.34238483578402,198.72,86.62773490526735,11.15,0.09,40,27,2024-03-30 07:39:22.973688,9,10,2,0.22,22,0.03,0,3,3,0.00683,0,0
0x842cae55dbb78f1e6174429a902d3dcef1e78d4e,2024-02-24 04:42:07.973688,512,40,21,19,14,0,87.01,8151.026647077754,70.396728843465,58.38,83.3180470959931,12.8,0.08,22,14,2024-03-24 04:42:07.973688,5,0,7,0.27,16,0.23,3,7,3,0.00863,0,1
0x94bc19f710426e06691ab84c985cd67ad47a680f,2025-04-17 14:01:01.973688,94,51,23,28,3,0,72.5,8025.227186824891,32.26759322431223,53.62,63.165256682428954,1.84,0.54,36,23,2025-05-18 14:01:01.973688,19,15,0,0.08,20,0.02,4,5,0,0.00984,0,0
0x02a3b604d89f9382dcdf3e1285e38e5aaaef55cc,2025-04-29 17:38:47.973688,82,41,12,29,28,0,493.12,7963.326446750776,440.91801494578255,429.7,455.5502345777779,2.0,0.5,10,11,2025-06-17 17:38:47.973688,1,11,3,0.45,2,0.01,2,0,1,0.00245,0,0
0xc685017f27fd2de95a9d0465bda956d2658efc1c,2022-06-15 13:51:57.973688,1131,44,44,0,37,0,434.26,5418.538302102863,406.34094537611674,313.21,252.23491305847082,25.7,0.04,9,1,2022-07-01 13:51:57.973688,6,3,2,0.21,1,0.1,3,9,4,0.00226,0,1
0xbb3ae5724071e426e77bfbd99e200a0689e6b467,2021-09-16 08:35:53.973688,1403,39,21,18,19,0,153.64,8436.4755578933,144.64414632667666,220.65,130.7277293188201,35.97,0.03,24,11,2025-01-09 08:35:53.973688,28,9,7,0.43,19,0.19,1,7,2,0.00691,0,0
0x096e276e729666dcb68944400d29629aa7dc15bd,2024-07-09 19:55:53.973688,375,46,29,17,2,0,323.81,4922.527606369826,259.5443608821719,303.6,284.7646801378565,8.15,0.12,13,23,2024-11-09 19:55:53.973688,0,10,6,0.11,9,0.0,0,2,3,0.00414,0,0
0x212e6bbde46dfdf901dfa2c9128f661b6dd76e8a,2020-09-30 20:51:14.973688,1753,54,11,43,34,0,81.63,2668.417951716589,43.66032392419183,63.6,48.103602010048,32.46,0.03,3,33,2024-07-07 20:51:14.973688,11,1,0,0.11,7,0.12,3,2,2,0.00423,0,0
0xf21e6326e17db1c9d73614f7e13b0a689de62775,2024-07-28 19:08:44.973688,356,54,10,44,51,0,288.28,712.3361743577309,224.68782661721013,446.0,201.41150551490966,6.59,0.15,32,15,2024-09-11 19:08:44.973688,25,15,8,0.11,0,0.0,0,8,1,0.00593,0,0
0x14d362a09ff3519c613c861848358dcbe9748b04,2025-01-27 04:20:56.973688,174,50,5,45,43,0,704.41,10451.807397512994,648.9858692587921,675.94,416.0293482623345,3.48,0.29,44,29,2025-04-28 04:20:56.973688,12,17,1,0.1,10,0.05,3,9,0,0.00488,0,1
0x3709586b8561088d49b760382a574206044b8eb1,2021-08-15 07:43:08.973688,1435,49,34,15,47,0,72.46,4766.426754512575,19.414080799048698,71.11,16.533734013491344,29.29,0.03,37,22,2025-07-19 07:43:08.973688,8,12,0,0.46,0,0.02,1,2,2,0.0032,0,0
0x1eadf8789bbbded3b8c5fae07601128a6793505c,2022-03-11 07:38:41.973688,1227,51,48,3,13,0,659.17,5654.264234908411,562.3731476915609,674.43,95.32958727185884,24.06,0.04,28,46,2025-04-19 07:38:41.973688,3,15,2,0.05,10,0.05,0,3,0,0.00587,0,0
0xb7ac3661048f52914ffd520a92184d9af7f2421b,2022-10-03 03:17:07.973688,1021,50,3,47,46,0,172.86,6569.8840883405655,130.05080873163018,147.91,49.24409700931789,20.42,0.05,11,35,2023-10-30 03:17:07.973688,4,10,8,0.24,15,0.03,2,6,0,0.00416,0,1
0x0535c4e3185d185ff17daf24bb46e1fa8d6a7cd3,2021-10-07 22:58:20.973688,1381,50,12,38,47,0,226.7,1728.0305729361264,137.88913572543095,189.88,114.87067362447843,27.62,0.04,49,27,2022-12-14 22:58:20.973688,16,5,4,0.25,24,0.0,0,5,3,0.00918,0,0
0xdd283e27e48b29964e01daf1300c2e363f077f34,2025-01-27 17:13:54.973688,174,48,23,25,15,0,628.59,8826.464091680893,565.9941306526262,471.32,483.33967838836304,3.62,0.28,43,0,,11,9,6,0.26,9,0.03,1,1,2,0.00478,0,0
0xc1ce4296113bbf5b6ce8fc699fc0831c68179c68,2021-12-18 08:16:35.973688,1310,45,19,26,10,0,239.12,1595.458718952062,149.83177014439786,329.75,154.44614169813022,29.11,0.03,13,24,2025-02-05 08:16:35.973688,1,4,8,0.15,12,0.02,2,5,0,0.0038,0,0
0x66e8477889c54a699760902755d0e6942f22ea41,2022-08-12 08:14:32.973688,1073,50,39,11,11,0,514.79,4892.45364102082,432.4236249115765,480.97,81.90784068733676,21.46,0.05,27,48,2023-03-27 08:14:32.973688,29,9,8,0.18,13,0.16,3,4,1,0.00027,0,0
0x90bd9b020860bd79369e16f81265dbaf7e1ed106,2021-12-15 10:58:20.973688,1313,34,34,0,10,0,448.7,4807.794785735677,426.5361666670743,468.97,189.30089399313215,38.62,0.03,31,9,2022-01-25 10:58:20.973688,24,12,7,0.58,17,0.27,1,5,1,0.0019,0,0
0xcec4a5cedce0e4863951e8ed643509a601de9289,2022-03-04 06:38:30.973688,1234,46,7,39,32,0,1765.13,5116.168307389007,1732.913038429873,1519.75,384.8436884258137,26.83,0.04,9,35,2024-05-25 06:38:30.973688,8,17,0,0.3,3,0.04,2,1,0,0.00906,0,0
0x90ab3186f12790c3ac1c081e35cdc1f2ced66a85,2024-02-11 00:35:02.973688,525,55,38,17,1,0,292.31,4631.368568064147,226.59893544068592,329.85,88.04113812077537,9.55,0.1,30,33,2024-07-17 00:35:02.973688,19,14,9,0.12,15,0.07,0,4,0,0.00445,0,0
0x4c96b4c43f6850a06686a5165e8708d751f1512f,2024-01-11 13:32:01.973688,556,52,48,4,37,0,319.91,2413.4206901637654,303.95995350370094,382.25,69.44967917519548,10.69,0.09,29,42,2024-05-15 13:32:01.973688,15,18,2,0.54,15,0.15,1,1,3,0.00516,0,0
0x8c7c461814866c143f5c7ce0435cca2963d26be6,2021-12-22 02:22:17.973688,1306,45,17,28,3,0,129.95,7287.963701676196,56.76710713937753,96.93,102.84767381390664,29.02,0.03,34,35,2024-12-14 02:22:17.973688,24,9,3,0.23,11,0.0,4,0,0,0.00572,0,0
0xcc9da5a1fd722fa5f5e84871a173d0ef011ebd9b,2022-10-20 16:27:32.973688,1004,51,5,46,10,0,158.96,1943.363383003254,111.36649597111199,63.01,133.02317846319656,19.69,0.05,9,27,2024-06-28 16:27:32.973688,19,19,2,0.09,7,0.04,1,7,4,0.00867,0,0
0x8c850ed9cf086942cd4dae2b48c8de556ae64ff7,2022-01-30 06:05:26.973688,1267,29,19,10,6,0,2349.97,12041.160924484766,2251.4649043526665,2412.83,313.65599381827707,43.69,0.02,28,11,2023-01-02 06:05:26.973688,20,19,2,0.11,14,0.22,0,5,4,0.00252,0,0
0x54ab254ea72ab58fec28ce239c552895d2bce4d7,2022-09-02 03:35:45.973688,1052,50,1,49,42,0,336.97,9797.530018909601,269.1702969253305,379.37,86.65120369157995,21.04,0.05,19,33,2023-02-16 03:35:45.973688,23,11,8,0.57,2,0.02,4,4,3,0.00785,0,0
0x536d7f3264f225905dc02a7993e080bda03f91b6,2023-01-14 18:18:50.973688,917,47,4,43,19,0,457.94,1593.8506858118926,376.57284611971386,623.37,189.64486718943317,19.51,0.05,12,12,2023-11-09 18:18:50.973688,1,17,0,0.16,1,0.02,3,1,3,0.00505,0,0
0xb7591096d2886bc8ed9324534ba15fbc29a85080,2021-05-25 13:04:26.973688,1517,51,49,2,20,0,113.5,8929.309351252057,86.44550072201869,166.83,74.30262862429252,29.75,0.03,24,43,2024-08-21 13:04:26.973688,18,13,2,0.21,22,0.07,3,6,0,0.00507,0,1
0x23cc5162502bfad5be89742eb06c42474ed7a4b7,2024-08-28 13:02:51.973688,326,43,26,17,35,0,133.22,9595.95477419839,108.53721939821958,72.23,73.13843374891607,7.58,0.13,5,13,2024-09-04 13:02:51.973688,29,8,0,0.06,15,0.03,2,6,4,0.00157,0,1
0x0ef299cc58f5c963b1869f500684207b7ee2c2bc,2024-03-07 11:07:27.973688,500,47,25,22,6,0,603.88,5414.319037418076,520.7201282563063,707.96,231.38150946320314,10.64,0.09,27,35,2024-07-02 11:07:27.973688,1,0,8,0.16,16,0.09,4,2,0,0.00547,0,0
0x26ce8e16cc7a0025f5753d45420a9d59ec637c4b,2025-05-12 10:33:26.973688,69,56,36,20,21,0,75.39,9898.678560815626,55.11014622847699,71.8,33.83585371682161,1.23,0.81,45,17,2025-07-18 10:33:26.973688,6,18,9,0.28,25,0.0,4,5,4,0.00356,0,0
0x088b36b65800a34283292b9dee786646600b23fc,2021-02-24 04:54:01.973688,1607,56,42,14,28,0,3870.98,8805.485210080933,3779.336571172267,4414.36,3847.7431622015065,28.7,0.03,14,2,2024-06-19 04:54:01.973688,21,19,8,0.01,8,0.1,2,9,2,0.0007,0,1
0xa13491e113a5633169ddaa05bddf2f73ba22fbd0,2022-12-16 17:50:37.973688,947,44,10,34,13,0,62.07,8219.231942818717,60.351756496130655,36.3,50.053452963110246,21.52,0.05,7,21,2023-06-06 17:50:37.973688,25,10,9,0.38,2,0.1,3,2,2,0.00309,0,0
0x62ed8358626e87db85e0904fbbf63eadb690c453,2024-02-09 09:09:23.973688,527,47,33,14,16,0,211.22,3667.9556239708377,196.24535706474634,156.27,56.85908984111798,11.21,0.09,22,13,2024-09-13 09:09:23.973688,23,11,3,0.63,5,0.11,3,1,2,0.00755,0,0
0x12e996c83ea432a3fc7eb1fee8e627024ffe9260,2022-12-30 19:56:33.973688,932,46,24,22,33,0,250.69,4453.8781856074265,165.8434495286853,-47.09,231.239592903754,20.26,0.05,19,28,2024-09-10 19:56:33.973688,23,2,3,0.32,2,0.11,2,4,2,0.00859,0,0
0xa5a061b52de382d67a2a6a2d3d48c3a8aeca4872,2023-08-12 12:09:56.973688,708,42,20,22,23,0,959.14,5950.178846404725,918.5461093262895,1387.44,680.0857113621383,16.86,0.06,31,13,2024-02-06 12:09:56.973688,22,0,8,0.31,12,0.06,1,0,1,0.00372,0,0
0x12ee728e6f5415f78a550a8863e52d5ccdbe45fc,2024-09-14 20:43:14.973688,308,48,31,17,13,0,202.52,6694.825345135861,132.74437162160433,227.93,42.93498565726405,6.42,0.16,46,45,2025-04-28 20:43:14.973688,8,16,7,0.22,12,0.0,0,6,3,0.00293,0,0
0xaee9b86b1b1b8b4c087482ec601d3d626a5cd691,2020-11-17 00:39:59.973688,1706,48,18,30,42,0,141.95,7054.189408235598,42.09708700339051,101.96,64.37134495767927,35.54,0.03,14,2,2024-11-30 00:39:59.973688,6,10,6,0.32,6,0.09,3,6,1,0.00309,0,1
0x16a484dcadb5dbf19d10fcc52ce5278bad960ef9,2021-11-30 00:05:38.973688,1328,41,2,39,23,0,476.92,7412.380134581437,438.1627699189305,251.83,466.8467783364355,32.39,0.03,19,23,2025-07-01 00:05:38.973688,2,15,2,0.22,10,0.13,1,8,2,0.00237,0,0
0x680dcbd43f384a493fefe73191bac977195c7bf0,2021-06-26 10:45:08.973688,1485,49,33,16,32,0,482.25,5661.046867368211,460.3568380859126,449.48,349.58418189294093,30.31,0.03,43,6,2022-06-16 10:45:08.973688,24,7,8,0.06,4,0.06,4,7,3,0.0064,0,1
0x40158d17cb50dd7ae9828cf78988ab11280fbb28,2024-04-11 11:30:10.973688,465,43,15,28,22,0,564.52,2128.290386713895,483.63361463969375,669.9,225.1852349518477,10.81,0.09,27,12,2024-12-13 11:30:10.973688,14,15,9,0.25,11,0.05,3,0,4,0.00592,0,0
0x1316c1b465a70605e1167c193d72c18085578421,2022-09-20 02:16:57.973688,1034,50,12,38,1,0,914.75,4220.156149126911,829.6069384929228,571.26,683.6834858617743,20.68,0.05,43,35,2023-06-25 02:16:57.973688,12,3,5,0.32,19,0.07,4,1,3,0.00723,0,0
0x201196924ed71ffdc66aaa042686c61c1e4e04f0,2023-09-02 04:21:08.973688,687,47,47,0,13,0,170.28,1483.2037831320283,156.79769748117099,101.73,82.68093239663344,14.62,0.07,2,37,2024-06-30 04:21:08.973688,18,0,3,0.23,17,0.02,2,1,4,0.0056,0,0
0x7fdf03711a0f3fb4a1c6e35f1835b4a7ed96ed6f,2025-01-24 23:54:06.973688,176,40,38,2,5,0,359.55,7827.799965675588,319.12580323830923,281.53,172.65611258834798,4.4,0.23,17,18,2025-05-31 23:54:06.973688,1,13,1,0.34,4,0.09,1,5,2,0.0007,0,0
0x60d68fbfcdb3fc8e2d838b23971bd1bfc700e7dc,2020-10-15 16:49:43.973688,1739,43,7,36,24,0,1454.42,5167.211015175586,1432.0809588681218,1312.51,620.5204754876353,40.44,0.02,40,11,2024-03-31 16:49:43.973688,10,12,6,0.24,19,0.0,0,6,3,0.0027,0,0
0x8b05cf7cd614cf50e95d8b84197050601d65a948,2021-08-05 10:45:09.973688,1445,57,12,45,6,0,460.74,1453.2395965274775,380.2169031534045,352.49,310.43602361783735,25.35,0.04,22,13,2023-04-17 10:45:09.973688,18,9,5,0.25,16,0.07,2,9,1,0.00127,0,1
0xe550148ac6a36241825d11c4ee0665124229fd3b,2024-09-11 22:40:27.973688,311,51,35,16,25,0,134.05,3210.410368086992,45.90920623367923,81.28,51.83459273926378,6.1,0.16,37,5,2025-03-06 22:40:27.973688,12,7,2,0.17,5,0.01,2,1,2,0.00143,0,0
0x9497426c5fc089dba60d8a46fdaaf0ac1d5df32a,2024-01-28 07:22:31.973688,539,35,26,9,34,0,138.47,338.25994475912955,124.85586534748401,183.42,127.22158515323501,15.4,0.06,24,26,2024-02-01 07:22:31.973688,3,9,4,0.23,10,0.04,4,7,1,0.00151,0,1
0xfd112cad3a1774118acc7250e9e749eff14780bf,2022-11-28 00:58:28.973688,965,52,20,32,34,0,619.29,4452.686352959427,615.7193801354515,617.84,159.13923331061235,18.56,0.05,32,30,2023-12-15 00:58:28.973688,1,11,9,0.48,4,0.03,3,9,3,0.00836,0,1
0x6ce41010c65bf9a9eb0c39cae0dceb7f8add3b6f,2024-08-13 23:02:29.973688,340,51,46,5,15,0,554.04,3447.924115207207,477.88840100397636,580.18,207.52191925149592,6.67,0.15,21,49,2024-08-29 23:02:29.973688,14,0,1,0.3,22,0.0,3,8,2,0.0014,0,1
0x4782d1c5a0ab6d1a5378d77635efba45ec2565d0,2024-08-05 23:52:54.973688,348,49,1,48,43,0,678.05,6929.346578598708,620.9915209074164,608.25,124.02810037370752,7.1,0.14,18,9,2025-05-29 23:52:54.973688,15,0,8,0.13,12,0.01,3,4,2,0.00235,0,0
0xda2e0b22582709f1f9b2caa0834f176e3bf4b4f0,2024-11-29 05:17:03.973688,233,42,0,42,20,0,475.93,7242.346530431165,471.6263764806474,486.78,69.17600638666337,5.55,0.18,10,32,2025-01-11 05:17:03.973688,15,17,5,0.31,16,0.16,3,5,0,0.00928,0,0
0x0c2d94e16cdb1dcccd46aa15fced46b28ff86396,2021-01-10 22:30:31.973688,1651,60,57,3,49,0,166.43,6457.083256445461,149.35456964255664,137.38,95.90137831852586,27.52,0.04,22,10,2021-08-26 22:30:31.973688,27,3,7,0.09,4,0.07,0,9,2,0.00474,0,0
0x672fd05815d75a805ec0aff465362c268553e270,2022-12-27 04:52:24.973688,936,54,28,26,2,0,58.15,6944.344393285822,0.01,52.24,34.22510633552064,17.33,0.06,11,26,2023-08-10 04:52:24.973688,17,1,1,0.19,17,0.12,0,7,1,0.00332,0,0
0xc1cd86f03fae3a335b308768c915105aebb5a3b0,2021-09-02 18:07:28.973688,1416,52,3,49,3,0,1494.89,4483.919385857492,1435.9359146988947,1753.06,275.8763483882627,27.23,0.04,1,18,2023-11-11 18:07:28.973688,10,16,7,0.36,21,0.09,4,6,4,0.00113,1,1
0xb87d5b6aa55fa0190631a49f9f675157183660ed,2025-02-02 16:13:46.973688,168,54,15,39,30,0,89.31,3312.5818379013167,82.46812107623927,120.18,65.73674393353993,3.11,0.32,45,51,2025-07-17 16:13:46.973688,23,7,1,0.16,11,0.13,4,4,4,0.00688,0,0
0x93bda9d39296023042702a48c78d8515f4c9b46d,2025-07-04 10:40:12.973688,16,49,28,21,34,0,907.65,7055.747676076964,856.2758912475598,931.19,815.4596725538395,0.33,3.06,15,2,2025-07-12 10:40:12.973688,28,5,5,0.37,7,0.12,2,8,0,0.00905,0,1
0xb258891b435f65ef297a74f847b206b5b895e4f6,2024-11-28 00:57:39.973688,234,50,22,28,23,0,275.77,4717.415911597467,231.6518849230742,272.03,45.19974224945816,4.68,0.21,44,9,2025-02-26 00:57:39.973688,27,4,2,0.32,9,0.01,1,9,1,0.00937,0,0
0xcce00b67cafa65acae116a13844410ac0d2421e3,2022-07-02 11:20:03.973688,1114,57,29,28,40,0,1193.27,7335.6040142294605,1128.4571815992522,1333.05,746.548527189755,19.54,0.05,8,5,2023-11-19 11:20:03.973688,12,17,9,0.34,25,0.08,1,2,3,0.00383,0,0
0xc95cfacf72d634ef4bb7912136d7796fbef1ec9e,2022-04-28 08:39:59.973688,1179,57,32,25,46,0,752.76,7594.280141062763,707.02175507469,696.84,572.2448978405051,20.68,0.05,44,52,2023-03-16 08:39:59.973688,28,12,5,0.13,27,0.02,0,2,2,0.00767,0,0
0x6c2915bfda485a5105b936254529d61e3b5f3884,2023-10-24 12:36:27.973688,635,48,19,29,17,0,902.05,7832.054223959014,876.4542050287562,1012.3,256.8585352420982,13.23,0.08,7,37,2023-12-13 12:36:27.973688,14,13,2,0.44,1,0.12,3,5,4,0.00474,0,0
0x667a7dfaf412d90047cdf8e803e38f1fa5143f33,2022-10-04 19:11:56.973688,1019,56,52,4,45,0,138.6,3706.519788328204,71.0154601585699,137.13,82.24341525374761,18.2,0.05,7,48,2023-06-06 19:11:56.973688,7,2,1,0.16,25,0.17,3,2,3,0.00329,0,0
0x71c8691b43af942f11f25dd21f6d762aa394dcfc,2021-06-26 04:58:11.973688,1485,57,8,49,1,0,304.62,7365.713463671529,260.7625588268273,146.37,211.88754107231736,26.05,0.04,14,39,2022-04-30 04:58:11.973688,26,11,2,0.15,8,0.0,0,7,1,0.00584,0,0
0xa10687cc4c8fc93b17b5df39822ea1a389936de3,2024-05-30 10:05:15.973688,416,50,8,42,38,0,286.26,9634.838653702127,204.7540420385423,243.17,193.2467453253488,8.32,0.12,6,46,2025-04-27 10:05:15.973688,20,19,6,0.26,9,0.03,3,2,4,0.00083,0,0
0x84f0fe6f1046686587ad4096fa53545c6f9539c9,2022-12-15 16:52:20.973688,948,59,4,55,49,0,546.48,8283.295374049874,470.44068976472283,663.45,167.67226268465487,16.07,0.06,16,25,2025-06-21 16:52:20.973688,13,18,6,0.18,3,0.05,4,0,1,0.00362,0,0
0xfcd04228724906ca70a52fd3172d53380fe46f9a,2024-08-03 02:20:47.973688,351,64,18,46,10,0,885.1,5914.262384017094,846.8552561348497,792.72,390.3378800673001,5.48,0.18,30,5,2025-01-05 02:20:47.973688,23,4,1,0.38,21,0.21,3,3,0,0.00315,0,0
0x4d1b17f4af354af306b41a71f5ec52d2ce5ae2d9,2021-07-06 07:45:24.973688,1475,47,38,9,36,0,125.78,3985.966741909984,93.33864166099698,123.84,55.351502347518085,31.38,0.03,38,38,2025-03-17 07:45:24.973688,18,1,7,0.76,10,0.17,0,9,4,0.00601,0,0
0x94215be09c5e8fc076bc4aaac51497b507d2feba,2024-05-13 10:36:34.973688,433,57,45,12,7,1,102.78,7785.3771078157115,26.147875115976163,111.64,92.61962012811705,7.6,0.13,22,32,2025-05-07 10:36:34.973688,25,17,8,0.12,1,0.21,4,5,2,0.00626,0,0
0x99dfd68878d5fbec5df457e4fc6054c649e05d6e,2023-05-28 09:16:34.973688,784,52,22,30,16,0,109.14,4020.824667360022,45.87644637510364,96.37,14.093803452324199,15.08,0.07,25,46,2024-08-07 09:16:34.973688,11,5,1,0.37,22,0.1,0,6,4,0.00423,0,0
0xc2f02dfff0f6d7bb6771ff58d7439fa78fab9fe3,2023-07-09 02:44:35.973688,742,43,21,22,23,0,229.45,4581.7514153116335,146.47578844622274,156.62,207.94719544316004,17.26,0.06,19,40,2023-09-26 02:44:35.973688,16,9,3,0.25,15,0.32,0,8,2,0.00721,0,0
